id,created_by,created_date,modified_by,modified_date,ba_desc_arabic,ba_desc_english,bl_local_no,business_name_arabic,business_name_english,cbls_no,city,company_id,domain_presence_score,domain_vintage,economic_department,elastic_search_sync_status,email,est_date,expiry_date,expiry_date_in_date_format,full_address,gmap_full_address,gmap_international_phone_no,gmap_location,gmap_name,gmap_phone_no,gmap_photo_url,gmap_rating,gmap_trigger_date,gmap_types,gmap_website_url,gsearch_email,gsearch_full_address,gsearch_mobile_no,gsearch_phone_no,gsearch_trigger_date,gsearch_website_url,integration_gmap_flag,integration_gsearch_flag,integration_wayback_flag,integration_zgis_flag,is_already_updated_place,is_already_updated_wayback_archive,is_branch,legal_type,mobile_no,nationality,parent_bl_no,phone_no,po_box,registration_ed_branch,status,visa_allocation_quota,visa_approved,visa_cancelled,visa_requested,visa_used,wayback_trigger_date,website_address,website_url,wps,zgis_categories,zgis_full_address,zgis_landmarks,zgis_location,zgis_name,zgis_phone_no,zgis_photo_url,zgis_po_box,zgis_rating,zgis_schedule,zgis_social_urls,zgis_trigger_date,zgis_website_url
fe01ec2b-036e-460c-9fa7-1048c14e9cee,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:51:19.309939,"تجارة عامة, تجارة المكسرات - بالجملة,","General Trading, Wholesale of Nuts Trading,",CN-1922216,مالتا كواليتي لتجارة المواد الغذائية  ذ.م.م,MALTA QUALITY FOODSTUFF TRADING L.L.C.,11099092,,842819,,,Abu Dhabi Department of Economic Development,White,swaroop.karunakaran@gmail.com,2015-02-10,2024-04-07,2024-04-07 00:00:00.000000,"م 44 - ق 14 - مستودع رقم 16 مصفح أبوظبي مصفح, م 44 - ق 14 - مستودع رقم 16, , مبنى, مالك/ حكومة ابوظبي",,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Limited Liability Company,971552991700,EMIRATES,,,,Abu Dhabi Department for Economic Development,Active,,25,0,26,25,2023-12-26 13:55:43.718526,,,PRIVATE,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fe01a9e3-7b63-471f-93ba-f51df3ca22fe,System,2024-03-24 01:53:26.823000,System,2024-07-17 09:11:37.877093,": خدمات الطبع والنسخ,خدمات الترجمة والتدقيق واللغوي,خدمات  متابعة المعاملات,",": Typing &amp; Photocopying Services,Translation, Editing &amp; Proofreading Services,Documents Clearing Services,",565815,عاتية لتخليص المعاملات,AL SHAIBANI INTERNET SERVICES,10496620,Dubai,548644,,,Dubai Department of Economy & Tourism,White,,2005-02-15,2010-02-14,2010-02-14 00:00:00.000000,Deira Ayal Nasir,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Individual,,OGANDA,,0097142735557,,Dubai Department of Economic Development,Expired,0,-1,-1,-1,-1,2023-12-26 13:55:43.718526,,,Cancel Company,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fe0115ce-e8d4-40e4-9131-a0d5d855b820,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:53:29.789478,": تجارة الثلاجات والغسالات والاجهزة الكهربائية المنزلية,تجارة الغازات  الصناعية والغاز المسال,",": Refrigerators , Washing Machines &amp; Household Electrical Appliances Trd,Industrial &amp; Liquefied Natural Gas Trading,",747758,ايس بول لتجارة الثلاجات ش.ذ.م.م,ICE POLE REFRIGERATORS TRADING L.L.C,10933516,Dubai,868841,,,Dubai Department of Economy & Tourism,White,ICEPOLE2015@GMAIL.COM,2015-12-10,2024-12-09,2024-12-09 00:00:00.000000,Deira Al Riqqa,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Limited Liability Company,,EMIRATES,,0097142611926,,Dubai Department of Economic Development,Active,,19,1,20,18,2023-12-26 13:55:43.718526,,,PRIVATE,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fe010803-b14e-48a4-bce8-177fba570a40,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:57:21.926216,": مزود خدمات الشركات,",": Corporate Services Provider (CSP),",964229,جسب إنشربرت مقدم خدمات الشركات ش.ذ.م.م,JSB INCORPORATION CORPORATE SERVICES PROVIDERS L.L.C,11674301,Dubai,1232236,,,Dubai Department of Economy & Tourism,White,info@jsbincorporation.com,2021-06-28,2024-06-27,2024-06-27 00:00:00.000000,Bur Dubai Al Karama,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Single Person Company,,EMIRATES,,,,Dubai Department of Economic Development,Active,,18,0,22,12,2023-12-26 13:55:43.718526,,,"*Salary stament, *Communication Info required, *Stop New Work Permit - WPS ,",,,,,,,,,,,,2023-12-26 13:55:44.013901,
fe01032f-4866-4669-8e85-6f8f98956fed,System,2024-03-24 01:53:26.823000,System,2024-07-17 07:28:42.038481,"شراء وبيع الأراضي والعقارات,خدمات تاجير العقارات وادارتها,الوساطة في بيع العقارات وشرائها, استثماروتطوير المشروعات العقارية و تأسيسها و ادارتها,","Land and Real Estate Purchase and Sale,Real Estate Lease and Management Services,Real Estate Purchase and Sale Brokerage, Real Estate Enterprises Investment, Development, Institution and Management,",767364,إثمار العقارية ذ.م.م شركه الشخص الواحد,ETHMAR REAL EASTATE L L C SOLE PROPRIETORSHIP,11337277,Sharjah,1047055,,,Sharjah Economic Development Department,White,,2019-02-17,2024-02-17,2024-02-17 00:00:00.000000,الشارقة-المجاز/الشارقة-شارع كورنيش البحيرة -مكتب رقم 2301 طابق رقم 23 ملك الشيخ محمد بن عبدالله القاسمي,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Individual,971561114153,EMIRATES,,,,Sharjah Economic Development Department,Active,0,22,0,23,18,2023-12-26 13:55:43.718526,,,PRIVATE,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fe004bc6-3283-4b94-8555-2b0cfc18f42c,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:21:39.195291,"مقاولات مشاريع المبانى بانواعها- درجة ثالثة,","All Kind Building Projects Contracting-Third Degree,",06958,حمراء الأسد لمقاولات البناء,HAMRAA AL ASAD BUILDING CONT,10398617,,,,,بلدية دبا الفجيرة,White,,2017-09-11,2024-10-12,2024-10-12 00:00:00.000000,"300504503, سعيد محمد جابر بن بدر العليلي, الرفاع, دبا",,,,,,,,2023-12-26 09:43:50.714060,,,,,,,2023-12-26 09:43:50.714060,,false,false,false,false,false,,لا,مؤسسة فردية,971504340008,,,971504340008,,بلدية دبا,فعال,,,,,,2023-12-26 09:43:50.714060,,,,,,,,,,,,,,,2023-12-26 09:43:50.714060,
fdff9eea-80c8-4b3a-9693-2f4e9fb95481,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:34:21.879591,"مشغل حدادة ولحام,","Blacksmith &amp; Welding Works,",116926,المها شيد سيستم لاعمال الحدادة,AL MAHA SHADE SYSYTEM STEEL WORK,10622868,,,,,Dubai Department of Economy & Tourism,White,INFO@ALMAHASHADE.COM,1987-06-04,2024-06-03,2024-06-03 00:00:00.000000,Deira Al Nahda 1,,,,,,,,2023-12-26 08:37:25.708160,,,,,,,2023-12-26 08:37:25.708160,,false,false,false,false,false,,No,Establishments,,,,97148321021,,Dubai Department of Economic Development,Active,,,,,,2023-12-26 08:37:25.708160,,,,,,,,,,,,,,,2023-12-26 08:37:25.708160,
fdfeec78-b530-455d-83ca-e7bb59120891,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:34:21.879591,"تجارة النفايات والخردة المعدنية - بالجملة,","Wholesale of Scrap &amp; Metal Waste  Trading,",784386,دار الخليج لتجارة خردة المعادن,DAR AL KHALEEJ  METAL SCRAP TR,11633538,,1206628,,,Sharjah Economic Development Department,White,,2021-01-19,2024-03-04,2024-03-04 00:00:00.000000,الشارقة-الصجعة صناعية/الشارقة-- خلف شارع الإمارات -أرض مسورة ملك ميثاء  محمد  ماجد العويس,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Establishments,971582196867,EMIRATES,,,,Sharjah Economic Development Department,Active,,16,0,16,7,2023-12-26 13:55:43.718526,,,"*Salary stament, *Stop New Work Permit - WPS ,",,,,,,,,,,,,2023-12-26 13:55:44.013901,
fdfdd596-ca62-4753-a0b2-a2cbeaaf8f59,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:45:50.508322,"تجارة عامة,","General Trading,",1237682,لانتادا للتجارة العامة ش.ذ.م.م,LANTADA GENERAL TRADING L.L.C,12174865,,2002676,,,Dubai Department of Economy & Tourism,White,m.h.elsadig@gmail.com,2023-09-18,2024-09-17,2024-09-17 00:00:00.000000,Deira Al Murar,,,,,,,,2023-12-26 09:43:39.478524,,,,,,,2023-12-26 09:43:39.478524,,false,false,false,false,false,,No,Limited Liability Company,,EMIRATES,,,,Dubai Department of Economic Development,Active,,-1,-1,-1,-1,2023-12-26 09:43:39.478524,,,PRIVATE,,,,,,,,,,,,2023-12-26 09:43:39.478524,
fdfdd4e0-5467-42ff-bfd1-88c4acb7f141,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:44:12.523050,": Investment in Commercial Enterprises &amp; Management,",": Investment in Commercial Enterprises &amp; Management,",22406,اكسيس - ش م ح,AXIS - FZCO,11997050,,,,,Dubai Silicon Oasis,White,,2022-11-01,2024-10-31,2024-10-31 00:00:00.000000,DSO,,,,,,,,2024-01-10 06:57:27.310941,,,,,,,2024-01-10 10:08:07.802112,gsmexchange.com,false,false,false,false,false,,No,Free Zone Company,,,,,,DSO,Active,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2024-01-09 18:40:14.754000,
fdfd2bc6-afea-47cc-9270-21666248ca22,System,2024-03-24 01:53:26.823000,System,2024-07-17 07:11:15.167192,"خدمات إدارة المشاريع,","Project Management Services,",1163879,مؤسسة ركة السقي لخدمات إدارة المشاريع,ROCKET ALSKY PROJECT MANAGEMENT SERVICES EST.,12031881,Dubai,1685837,,,Dubai Department of Economy & Tourism,White,RAUFCOMPANY00@GMAIL.COM,2023-03-12,2024-03-11,2024-03-11 00:00:00.000000,Bur Dubai Al Fahedy,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Establishments,,PAKISTAN,,971551327485,,Dubai Department of Economic Development,Active,0,10,0,10,10,2023-12-26 13:55:43.718526,,,"*Salary stament, *Stop New Work Permit - WPS ,",,,,,,,,,,,,2023-12-26 13:55:44.013901,
fdfb9b58-04e1-44af-a09d-03474f032009,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:57:21.926216,"خدمات إدارة المشاريع,","Project Management Services,",1157698,شركة بريدها لخدمات إدارة المشاريع,BURAIDHA PROJECT MANAGEMENT SERVICES CO.,12023809,Dubai,1667579,,,Dubai Department of Economy & Tourism,White,dxbvisa1234@gmail.com,2023-02-24,2024-02-23,2024-02-23 00:00:00.000000,Bur Dubai Al Fahedy,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Civil Company,,EMIRATES,,971525316748,,Dubai Department of Economic Development,Active,,-1,-1,-1,-1,2023-12-26 13:55:43.718526,,,No active owners;No Authorized owner;No Active ESignature card; Please update missing information in Tasheel.,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fdfaf70e-f0f7-459b-a13f-f3ae3eb61cf1,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:11:02.056479,"استيراد,بيع الاعلاف - بالتجزئة, : بيع الأغنام - بالتجزئة,","Importing,Retail sale of Fodder, : Retail Sale Of Sheeps,",CN-1166613,مليح لتجارة المواشي والاعلاف,MALAIH LIVESTOCK & FODDER TRADING,11532962,Dubai,,,,Abu Dhabi Department of Economic Development,White,,2009-06-16,2021-08-03,2021-08-03 00:00:00.000000,"ابو ظبي  منطقة الظفرة  مدينه السلع  بنايه /البلديه   شركه الياسات للحوم والمواشي,   ابو ظبي  منطقة الظفرة  مدينه السلع  بنايه /البلديه   شركه الياسات للحوم والمواشي منطقة الظفرة",,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Establishments,00971504466146,,,,,Abu Dhabi Department for Economic Development,Expired,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fdfaca79-24eb-470b-9040-8e3cfff3907c,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:17:28.983076,"أعمال النجارة المسلحة,أعمال حديد التسليح, :","Enforced Carpentry Works,Enforcement Iron Works, :",CN-1147928,حمادة قاسم للنجارة والحداده المسلحة,HAMADA KASSEM  RE INFORCED CARPENTRY & BLACKSMIT,11020764,Dubai,,,,Abu Dhabi Department of Economic Development,White,,2008-07-03,2018-04-01,2018-04-01 00:00:00.000000,"مصفح, م 14 - ق 6 - ميزان 9, مبنى, مالك: محمد خليفة بن يوسف السويدي و اخرون م 14 - ق 6 - ميزان 9 مصفح أبوظبي",,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Establishments,,,,,,Abu Dhabi Department for Economic Development,Expired,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fdfaa4a4-c330-464d-92d2-a48d832d53d7,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:11:02.056479,"تجارة قطع غيار الآلات والمعدات الثقيلة,","Heavy Equipment &amp; Machinery Spare Parts Trading,",22019,زوراس جلوبال,ZURAS GLOBAL,11616180,Dubai,,,,Sharjah Airport International Free Zone Authority,White,ahmad@zurasglobal.com,2021-01-07,2024-01-06,2024-01-06 00:00:00.000000,Saif Office Q1-04-011/B Sharjah - U.A.E,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Free Zone Company,971506310203,,,,,Saif Free Zonne,Active,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fdfa7085-7754-4952-a12e-8020b207e833,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:49:28.090004,"تجارة اقمشة الستائر واقمشة التنجيد,تجارة الاثاث المنزلي,تجارة مواد الديكور والقواطع,تجارة الاثاث المكتبي,تجارة اثاث المدارس والمستشفيات والمختبرات,","Curtains &amp; Upholstery Fabrics Trading,Home Furniture Trading,Decoration Materials &amp; Partitions Trading,Office Furniture Trading,Schools, Hospitals &amp; Laboratories Furniture Trading,",5021430,ريجال للمفروشات جلوبال ش.م.ح- ذ.م.م,Regal Furniture Global FZ-LLC,11477761,,,,,Ras Al Khaimah Economic Zone (RAKEZ),White,zuhair.alyain@hotmail.com,2019-07-28,2024-07-27,2024-07-27 00:00:00.000000,"FDRK5570,Compass Building,Al Shohada Road,AL Hamra Industrial Zone-FZ,Ras Al Khaimah, United Arab Emirates",,,,,,,,2023-12-26 08:38:05.562918,,,,,,,2023-12-26 08:38:05.562918,,false,false,false,false,false,,No,Free Zone Company,971566794888,,,,,Ras Al Khaimah Economic Zone,Active,,,,,,2023-12-26 08:38:05.562918,,,,,,,,,,,,,,,2023-12-26 08:38:05.562918,
fdfa1369-081a-4eeb-b490-ab1da15c396d,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:51:19.309939,"خدمات الشحن البحري للبضائع,خدمات الشحن الجوي للبضائع,خدمات الشحن البري للبضائع,خدمات التخليص الجمركي,","Goods Marine Shipment Services,Goods Air Shipment Services,Goods Land Shipment Services,Customs Clearance Services,",CN-1035869,الساحل للشحن  والتخليص ذ.م.م,AL SAHEL CARGO AND  CLEARING L.L.C.,11071769,,19508,,,Abu Dhabi Department of Economic Development,White,Sajina@alsahalgroup.com,1990-03-06,2024-09-01,2024-09-01 00:00:00.000000,"شرق 9_2 الدانة أبوظبي الدانة, شرق 9_2, 0 : ~, مبنى, صفيه هامل خادم",,,,,,,,2023-12-26 09:43:29.276400,,,,,,,2023-12-26 09:43:29.276400,,false,false,false,false,false,,No,Limited Liability Company,971558635933,EMIRATES,,,,Abu Dhabi Department for Economic Development,Active,,24,2,28,20,2023-12-26 09:43:29.276400,,,PRIVATE,,,,,,,,,,,,2023-12-26 09:43:29.276400,
fdf856a4-7272-44d7-8061-12af608fed0c,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:58:50.609980,"خدمات تنظيم وتوصيل الطلبات,","Delivery Services Coordination &amp; Provision,",1059287,ريحانة الوادي لخدمات توصيل الطلبات,RAYHANA AL WADI DELIVERY SERVICES,11882102,Dubai,1514731,,,Dubai Department of Economy & Tourism,White,,2022-05-20,2023-05-19,2023-05-19 00:00:00.000000,Deira Naif,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Establishments,,EMIRATES,,,,Dubai Department of Economic Development,Expired,,6,0,10,2,2023-12-26 13:55:43.718526,,,PRIVATE,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fdf6989a-dfec-4250-afe3-293dbd843ff0,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:36:53.898398,"مقاولات البناء,مقاولات تشييد الانشاءات المعدنية,","Building Contracting,Steel Constructions Contracting,",607763,نود للمقاولات (ش.ذ.م.م),NODE CONTRACTING (L.L.C),10846296,,635458,,,Dubai Department of Economy & Tourism,White,,2008-03-05,2024-03-03,2024-03-03 00:00:00.000000,Bur Dubai Al Karama,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Limited Liability Company,,EMIRATES,,97143706830,,Dubai Department of Economic Development,Active,,85,2,90,83,2023-12-26 13:55:43.718526,,,PRIVATE,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fdf5f7fd-cf7e-44ff-b63e-558d9084989b,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:42:47.675651,"خدمات إدارة المشاريع, :","Project Management Services, :",919459,تايياب علي لخدمات ادارة المشاريع,TAYYAB ALI PROJECT MANAGEMENT SERVICES,11573769,Dubai,,,,Dubai Department of Economy & Tourism,White,,2020-11-26,2021-11-25,2021-11-25 00:00:00.000000,Deira Hor Al Anz East,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Civil Company,,,,,,Dubai Department of Economic Development,Expired,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fdf58af3-a05e-4ea6-a3c7-ad0f0362593f,System,2024-03-24 01:53:26.823000,System,2024-07-17 07:28:00.094104,": تجارة اجهزة الحاسب الآلي ولوازمه,تجارة الهواتف المتحركة ولوازمها,اصلاح الهواتف المتحركة,",": Computers &amp; Requisites Trading,Mobile Phones &amp; Accessories Trading,Mobile Phone Repair,",749728,مرمر فون لتجارة الهواتف و الاكسسورات ش.ذ.م.م,MARMAR PHONE TRADING OF ACCESSORIES AND REPAIRS L.L.C,10934784,Dubai,867898,,,Dubai Department of Economy & Tourism,White,,2016-01-19,2018-01-18,2018-01-18 00:00:00.000000,دبي-المدينة العالمية-نخيل  IC1-MOR-J07-S14,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Limited Liability Company,00971505596690,EMIRATES,,,,Dubai Department of Economic Development,Expired,0,12,1,12,8,2023-12-26 13:55:43.718526,,,PRIVATE,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fdf54b49-88e4-4c46-8347-75f44b79d9e8,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:25:31.125283,"الاستثمار في المشروعات  التجارية وتأسيسها وادارتها,","Investment in Commercial Enterprises &amp; Management,",704626,مجموعة اودكس للاستثمار ش.ذ.م.م,AUDAX INVESTMENT GROUP L.L.C,10904510,Dubai,870592,,,Dubai Department of Economy & Tourism,White,,2014-02-26,2024-02-25,2024-02-25 00:00:00.000000,Bur Dubai Al Karama,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Limited Liability Company,,EMIRATES,,97145520174,,Dubai Department of Economic Development,Active,,-1,-1,-1,-1,2023-12-26 13:55:43.718526,,,PRIVATE,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fdf51021-676b-4ddc-9e55-2b73f6d15968,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:31:32.256766,"الاستثمار في المشروعات  التجارية وتأسيسها وادارتها,صالة للألعاب الالكترونية,صالة العاب  لتسلية الاطفال,توزيع الوسائط البصرية,تجارة الافلام السينمائية,توزيع الوسائط السمعية,تجارة عامة,","Investment in Commercial Enterprises &amp; Management,Electronic Games Arcade,Kids Amusement Arcade,Visual Recorded Media Distribution,Motion Picture Trading,Audio Recorded Media Distribution,General Trading,",737066,مراس انترتينمنت دستنيشن ش.ذ.م.م,MERAAS ENTERTAINMENT DESTINATION L.L.C,10926582,,,,,Dubai Department of Economy & Tourism,White,,2015-06-22,2024-06-21,2024-06-21 00:00:00.000000,Bur Dubai Umm Suqeim 3,,,,,,,,2023-12-26 08:37:43.675595,,,,,,,2023-12-26 08:37:43.675595,,false,false,false,false,false,,No,Limited Liability Company,,,,97143622000,,Dubai Department of Economic Development,Active,,,,,,2023-12-26 08:37:43.675595,,,,,,,,,,,,,,,2023-12-26 08:37:43.675595,
fdf4bd69-7365-4349-893f-1d80aed17403,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:09:16.604401,": تجارة المنسوجات والاقمشة,تجارة البطانيات والمناشف والمفارش المنزلية,تجارة ملابس  الاطفال,تجارة الاحذية,تجارة حقائب اليد والمنتجات الجلدية,تجارة الساعات وقطع غيارها,تجارة الحلي من غير المعادن الثمينة,تجارة التحف الفنية,تجارة العطور ومستحضرات التجميل,تجارة النظارات الشمسية,تجارة الملابس الداخلية النسائية,تجارة الملابس الجاهزة,",": Textile Trading,Blankets , Towels &amp; Linens Trading,Babywear Trading,Shoe Trading,Handbags &amp; Leather Products Trading,Watches &amp; Clocks &amp; Spare Parts Trading,Imitation Jewellery Trading,Novelties Trading,Perfumes &amp; Cosmetics Trading,Sunglasses Trading,Women Underwears Trading,Readymade Garments Trading,",648068,نيو خليفة لتجارة الاقمشة ش.ذ.م.م,NEW KHALIFA TEXTILE TRADING L.L.C,10867315,Dubai,711306,,,Dubai Department of Economy & Tourism,White,a.rahman@tcgt.ae,2010-12-23,2024-12-22,2024-12-22 00:00:00.000000,Deira Naif,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Limited Liability Company,,EMIRATES,,0097142367616,,Dubai Department of Economic Development,Active,,10,0,10,10,2023-12-26 13:55:43.718526,,,PRIVATE,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fdf3f67a-8ff8-4f9a-8e64-42609350df8a,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:57:21.926216,"خدمات التسويق عبر مواقع التواصل الإجتماعي,","Marketing Services Via Social Media,",838532,بيز بيرل ديمان للتسويق عبر مواقع التواصل الإجتماعي,BIZ PEARL DIMAN MARKETING VIA SOCIAL MEDIA,11360238,Dubai,,,,Dubai Department of Economy & Tourism,White,,2019-05-30,2023-05-29,2023-05-29 00:00:00.000000,Deira Port Saeed,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Establishments,,,,,,Dubai Department of Economic Development,Expired,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fdf3a60b-81e7-4dc6-8aa0-b91df682df24,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:21:39.195291,:,:,CN-1867810,جرافيكس لاين للنقليات العامة,GRAPHICS LINE GENERAL TRANSPORT,11030766,Dubai,,,,Abu Dhabi Department of Economic Development,White,,2014-10-12,2015-10-11,2015-10-11 00:00:00.000000,"مصفح, م 3 - قطعة 1 - ميزان - مكتب رقم 21, المالك/الشيخ سيف بن زايد آل نهيان م 3 - قطعة 1 - ميزان - مكتب رقم 21 مصفح أبوظبي",,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Establishments,,,,,,Abu Dhabi Department for Economic Development,Expired,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fdf3a326-9566-477f-8086-1b76d5dc75f4,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:21:39.195291,": تجارة الصابون و مستحضرات العناية بالشعر,تجارة لوازم العناية بالاطفال,تجارة ادوات ولوازم التجميل والعناية الشخصية,تجارة العود والبخور والطيب,تجارة العطور ومستحضرات التجميل,تجارة الشموع,تجارة لعب الاطفال,تجارة الهدايا,تجارة الملابس الداخلية النسائية,تجارة الملابس الجاهزة,",": Soap &amp; Hair Care Products Trading,Baby Care Requisites Trading,Beauty and personal care Requisites Trading,Agarwood &amp; Incense Trading,Perfumes &amp; Cosmetics Trading,Wax Candles Trading,Toys &amp; Games Trading,Gifts Trading,Women Underwears Trading,Readymade Garments Trading,",1121345,دارلينجو لتجارة العطور ومستحضرات التجميل شركة الشخص الواحد  ذ.م.م,DARLINGO FOR PERFUMES & COSMETICS TRADING CO. L.L.C,11973189,Dubai,1539137,,,Dubai Department of Economy & Tourism,White,darlingo11112022@gmail.com,2022-11-22,2023-11-21,2023-11-21 00:00:00.000000,Bur Dubai Al Fahedy,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Single Person Company,,EGYPT,,,,Dubai Department of Economic Development,Expired,,-1,-1,-1,-1,2023-12-26 13:55:43.718526,,,No active owners;No Authorized owner;No Active ESignature card; Please update missing information in Tasheel.,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fdf34c79-374a-4cc0-a06b-88b51d1f51c2,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:26:34.175490,"الاستثمار في المشروعات  التجارية وتأسيسها وادارتها,","Investment in Commercial Enterprises &amp; Management,",1056608,بريانكي للاستثمار في المشروعات التجارية وتأسيسها وادارتها ش.ذ.م.م,BRYANKEE INVESTMENT IN COMMERCIAL ENTERPRISES & MANAGEMENT L.L.C,11870652,,,,,Dubai Department of Economy & Tourism,White,dcorporate25@gmail.com,2022-04-20,2024-04-19,2024-04-19 00:00:00.000000,Deira Hor Al Anz East,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Limited Liability Company,,,,,,Dubai Department of Economic Development,Active,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fdf2c304-aa09-44b8-8d45-457a6327236d,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:55:36.814754,"Not Applicable,Not Applicable,","Education &amp; Training Computer Software,Investment Consultant,",31242,تريدنج فيليكس - ش م ح,TRADINGFELIX - FZCO,12085760,,,,,Dubai Silicon Oasis,White,,2023-06-01,2024-05-31,2024-05-31 00:00:00.000000,DSO,,,,,,,,2023-12-26 08:37:25.148824,,,,,,,2023-12-26 08:37:25.148824,,false,false,false,false,false,,No,Free Zone Company,,,,,,DSO,Active,,,,,,2023-12-26 08:37:25.148824,,,,,,,,,,,,,,,2023-12-26 08:37:25.148824,
